origin,destin,id,dist,passen,fare,ldist,lfare,ldistsq,concen,lpassen
"MINNEAPOLIS, MN","SEATTLE, WA",902,1.399,0.852,203,7.243513,5.313206,52.468483,0.71699995,6.7475867
"MINNEAPOLIS, MN","ST. LOUIS, MO",903,0.449,0.56,236,6.107023,5.463832,37.295727,0.4834,6.3279366
"MINNEAPOLIS, MN","TAMPA, FL",904,1.308,0.466,221,7.1762547,5.398163,51.49863,0.6362,6.1441855
"MINNEAPOLIS, MN","TUCSON, AZ",905,1.3,0.124,231,7.17012,5.4424176,51.410618,0.5572,4.8202815
"MINNEAPOLIS, MN","WASHINGTON, DC",906,0.923,1.11,245,6.827629,5.5012584,46.61652,0.72510004,7.0121155
"MYRTLE BEACH, SC","NEW YORK, NY",907,0.559,0.687,98,6.3261495,4.5849676,40.02017,0.6221,6.5323343
"NASHVILLE, TN","NEW ORLEANS, LA",908,0.471,0.435,81,6.154858,4.394449,37.88228,0.9139,6.075346
"NASHVILLE, TN","NEW YORK, NY",909,0.764,0.689,272,6.638568,5.605802,44.070583,0.4397,6.535241
"NASHVILLE, TN","ORLANDO, FL",910,0.616,0.699,111,6.423247,4.7095304,41.2581,0.4995,6.5496507
"NASHVILLE, TN","PHILADELPHIA, PA",911,0.675,0.28,249,6.514713,5.5174527,42.441483,0.8678,5.6347895
"NASHVILLE, TN","PHOENIX, AZ",912,1.449,0.324,180,7.278629,5.192957,52.97844,0.67230004,5.7807436
"NASHVILLE, TN","PROVIDENCE, RI",913,0.908,0.209,140,6.8112445,4.9416423,46.39305,0.8002,5.3423343
"NASHVILLE, TN","RALEIGH/DURHAM, NC",914,0.443,0.562,89,6.0935698,4.4886365,37.13159,0.83889997,6.331502
"NASHVILLE, TN","SALT LAKE CITY, UT",915,1.406,0.133,188,7.248504,5.236442,52.540813,0.44189999,4.890349
"NASHVILLE, TN","SAN ANTONIO, TX",916,0.823,0.204,134,6.7129564,4.89784,45.063786,0.6839,5.31812
"NASHVILLE, TN","SAN DIEGO, CA",917,1.754,0.188,187,7.469654,5.2311087,55.79573,0.4651,5.236442
"NASHVILLE, TN","SAN FRANCISCO, CA",918,1.968,0.16,230,7.584773,5.4380794,57.52878,0.24,5.075174
"NASHVILLE, TN","SEATTLE, WA",919,1.98,0.216,187,7.5908523,5.2311087,57.621037,0.3968,5.3752785
"NASHVILLE, TN","TAMPA, FL",920,0.612,0.487,121,6.4167323,4.7957907,41.174454,0.84610003,6.188264
"NASHVILLE, TN","WASHINGTON, DC",921,0.562,0.231,208,6.331502,5.3375382,40.087917,0.7961,5.4424176
"NEW ORLEANS, LA","NEW YORK, NY",922,1.168,1.52,219,7.0630484,5.389072,49.886654,0.38509998,7.3264656
"NEW ORLEANS, LA","ORLANDO, FL",923,0.55,0.734,96,6.3099184,4.564348,39.81507,0.7443,6.598509
"NEW ORLEANS, LA","PHILADELPHIA, PA",924,1.088,0.501,178,6.9920964,5.1817837,48.889412,0.677,6.216606
"NEW ORLEANS, LA","PHOENIX, AZ",925,1.302,0.276,171,7.1716566,5.1416636,51.43266,0.4945,5.620401
"NEW ORLEANS, LA","SALT LAKE CITY, UT",926,1.429,0.161,159,7.26473,5.0689044,52.776302,0.7481,5.081404
"NEW ORLEANS, LA","SAN ANTONIO, TX",927,0.495,0.283,109,6.204558,4.691348,38.49654,0.67870003,5.645447
"NEW ORLEANS, LA","SAN DIEGO, CA",928,1.601,0.294,170,7.3783836,5.1357985,54.440544,0.5764,5.68358
"NEW ORLEANS, LA","SAN FRANCISCO, CA",929,1.912,0.515,210,7.555905,5.3471074,57.091698,0.4482,6.244167
"NEW ORLEANS, LA","SEATTLE, WA",930,2.09,0.243,213,7.6449194,5.3612924,58.444794,0.222,5.4930615
"NEW ORLEANS, LA","ST. LOUIS, MO",931,0.604,0.315,187,6.403574,5.2311087,41.00576,0.6896,5.7525725
"NEW ORLEANS, LA","TAMPA, FL",932,0.487,0.524,97,6.188264,4.574711,38.29461,0.84230006,6.261492
"NEW ORLEANS, LA","WASHINGTON, DC",933,0.969,0.645,178,6.8762646,5.1817837,47.283016,0.48520002,6.46925
"NEW YORK, NY","NORFOLK, VA",934,0.296,0.524,182,5.6903596,5.2040067,32.38019,0.42169997,6.261492
"NEW YORK, NY","OAKLAND, CA",935,2.569,0.468,294,7.851272,5.68358,61.642475,0.4967,6.1484685
"NEW YORK, NY","OKLAHOMA CITY, OK",936,1.338,0.192,292,7.198931,5.676754,51.82461,0.3041,5.2574954
"NEW YORK, NY","OMAHA, NE",937,1.137,0.248,270,7.0361485,5.598422,49.507385,0.3092,5.5134287
"NEW YORK, NY","ONTARIO, CA",938,2.425,0.362,232,7.7935867,5.4467373,60.739994,0.6172,5.891644
"NEW YORK, NY","ORLANDO, FL",939,0.945,7.365,121,6.851185,4.7957907,46.938732,0.3749,8.904494
"NEW YORK, NY","PHOENIX, AZ",940,2.143,1.679,355,7.669962,5.872118,58.828316,0.31,7.425954
"NEW YORK, NY","PITTSBURGH, PA",941,0.33,1.504,203,5.799093,5.313206,33.62948,0.7553,7.3158836
"NEW YORK, NY","PORTLAND, ME",942,0.284,0.266,209,5.6489744,5.3423343,31.910912,0.36060002,5.583496
"NEW YORK, NY","PORTLAND, OR",943,2.453,0.577,376,7.805067,5.9295893,60.91907,0.2843,6.3578424
"NEW YORK, NY","RALEIGH/DURHAM, NC",944,0.427,2.021,154,6.056784,5.0369525,36.684635,0.4023,7.6113477
"NEW YORK, NY","RENO, NV",945,2.406,0.153,298,7.785721,5.6970935,60.617447,0.2585,5.030438
"NEW YORK, NY","RICHMOND, VA",946,0.292,0.632,211,5.676754,5.351858,32.225536,0.4012,6.4488893
"NEW YORK, NY","ROCHESTER, NY",947,0.254,1.308,100,5.5373344,4.6051702,30.662073,0.49330002,7.1762547
"NEW YORK, NY","SACRAMENTO, CA",948,2.512,0.257,344,7.8288345,5.8406415,61.29065,0.35900003,5.549076
"NEW YORK, NY","SALT LAKE CITY, UT",949,1.982,0.692,287,7.5918617,5.659482,57.636364,0.57490003,6.539586
"NEW YORK, NY","SAN ANTONIO, TX",950,1.574,0.505,318,7.3613753,5.7620516,54.189846,0.4765,6.2245584
"NEW YORK, NY","SAN DIEGO, CA",951,2.426,1.265,383,7.793999,5.948035,60.74642,0.318,7.1428275
"NEW YORK, NY","SAN FRANCISCO, CA",952,2.577,5.161,477,7.854381,6.1675167,61.691303,0.3697,8.548885
"NEW YORK, NY","SAN JOSE, CA",953,2.565,0.808,458,7.849714,6.126869,61.618008,0.4296,6.694562
"NEW YORK, NY","SANTA ANA, CA",954,2.434,0.667,401,7.7972913,5.9939613,60.797752,0.41419998,6.50279
"NEW YORK, NY","SARASOTA, FL",955,1.034,0.342,172,6.9411902,5.1474943,48.180122,0.55509996,5.8348107
"NEW YORK, NY","SAVANNAH, GA",956,0.713,0.521,139,6.5694814,4.934474,43.158085,0.3472,6.25575
"NEW YORK, NY","SEATTLE, WA",957,2.402,1.287,416,7.784057,6.0306854,60.591545,0.3268,7.160069
"NEW YORK, NY","ST. LOUIS, MO",958,0.882,1.198,310,6.782192,5.7365723,45.99813,0.65300006,7.088409
"NEW YORK, NY","SYRACUSE, NY",959,0.198,0.373,161,5.288267,5.081404,27.965769,0.6725,5.9215784
"NEW YORK, NY","TAMPA, FL",960,0.998,3.914,130,6.905753,4.8675346,47.689426,0.2587,8.272315
"NEW YORK, NY","TUCSON, AZ",961,2.126,0.305,295,7.661998,5.6869755,58.70621,0.3152,5.7203116
"NEW YORK, NY","TULSA, OK",962,1.226,0.185,321,7.111512,5.771441,50.573605,0.3746,5.220356
"NEW YORK, NY","WASHINGTON, DC",963,0.214,5.889,133,5.365976,4.890349,28.793697,0.39040002,8.680841
"NEW YORK, NY","WEST PALM BEACH, FL",964,1.024,4.273,144,6.931472,4.9698133,48.045303,0.3133,8.360071
"NEWBURGH, NY","ORLANDO, FL",965,0.991,0.068,140,6.8987145,4.9416423,47.592262,0.6965,4.2195077
"NEWBURGH, NY","RALEIGH/DURHAM, NC",966,0.463,0.151,146,6.1377273,4.983607,37.671696,0.97050005,5.0172796
"NORFOLK, VA","ORLANDO, FL",967,0.656,0.225,124,6.4861608,4.8202815,42.070282,0.4659,5.4161005
"NORFOLK, VA","SAN DIEGO, CA",968,2.334,0.195,273,7.7553387,5.609472,60.14528,0.4431,5.273
"OAKLAND, CA","ONTARIO, CA",969,0.361,1.745,80,5.888878,4.3820267,34.678883,0.97730005,7.46451
"OAKLAND, CA","PHOENIX, AZ",970,0.646,1.118,114,6.4707994,4.7361984,41.871246,0.6652,7.0192966
"OAKLAND, CA","PORTLAND, OR",971,0.543,1.27,89,6.297109,4.4886365,39.653584,0.5529,7.1467724
"OAKLAND, CA","RENO, NV",972,0.18,0.518,65,5.192957,4.1743875,26.9668,0.9901,6.249975
"OAKLAND, CA","SALT LAKE CITY, UT",973,0.588,0.68,98,6.376727,4.5849676,40.662647,0.9859,6.522093
"OAKLAND, CA","SAN DIEGO, CA",974,0.446,2.063,87,6.100319,4.465908,37.21389,0.9454,7.6319165
"OAKLAND, CA","SANTA ANA, CA",975,0.371,2.153,88,5.916202,4.477337,35.001446,0.6165,7.6746173
"OAKLAND, CA","SEATTLE, WA",976,0.671,1.957,97,6.508769,4.574711,42.364075,0.5578,7.579168
"OAKLAND, CA","SPOKANE, WA",977,0.724,0.24,104,6.584791,4.644391,43.359474,0.7972,5.480639
"OAKLAND, CA","TUCSON, AZ",978,0.748,0.227,126,6.617403,4.836282,43.790024,0.6361,5.42495
"OKLAHOMA CITY, OK","ORLANDO, FL",979,1.071,0.168,167,6.976348,5.117994,48.66943,0.2343,5.123964
"OKLAHOMA CITY, OK","PHOENIX, AZ",980,0.833,0.263,162,6.7250338,5.0875964,45.226078,0.8082,5.572154
"OKLAHOMA CITY, OK","SAN ANTONIO, TX",981,0.407,0.163,115,6.0088134,4.744932,36.10584,0.78260005,5.09375
"OKLAHOMA CITY, OK","SEATTLE, WA",982,1.522,0.142,182,7.3277807,5.2040067,53.69637,0.5111,4.955827
"OKLAHOMA CITY, OK","ST. LOUIS, MO",983,0.462,0.316,86,6.135565,4.454347,37.645157,0.5096,5.755742
"OMAHA, NE","ORLANDO, FL",984,1.212,0.27,149,7.100027,5.0039463,50.410385,0.2827,5.598422
"OMAHA, NE","PHOENIX, AZ",985,1.037,0.541,138,6.944087,4.9272537,48.220345,0.5268,6.2934194
"OMAHA, NE","SAN DIEGO, CA",986,1.316,0.159,156,7.182352,5.049856,51.58618,0.37759998,5.0689044
"OMAHA, NE","SAN FRANCISCO, CA",987,1.435,0.129,173,7.26892,5.1532917,52.837196,0.45270002,4.8598123
"OMAHA, NE","SEATTLE, WA",988,1.37,0.151,175,7.222566,5.164786,52.165462,0.398,5.0172796
"OMAHA, NE","ST. LOUIS, MO",989,0.342,0.369,82,5.8348107,4.406719,34.045017,0.5316,5.9107966
"OMAHA, NE","WASHINGTON, DC",990,1.013,0.267,206,6.9206715,5.327876,47.895695,0.6353,5.587249
"ONTARIO, CA","PHOENIX, AZ",991,0.325,1.495,68,5.7838254,4.2195077,33.452637,0.7874,7.3098817
"ONTARIO, CA","PORTLAND, OR",992,0.838,0.537,132,6.731018,4.882802,45.306602,0.6868,6.285998
"ONTARIO, CA","RENO, NV",993,0.394,0.286,95,5.976351,4.553877,35.71677,0.91019994,5.655992
"ONTARIO, CA","SACRAMENTO, CA",994,0.389,1.891,82,5.963579,4.406719,35.564278,0.96800005,7.544861
"ONTARIO, CA","SALT LAKE CITY, UT",995,0.558,0.45,100,6.324359,4.6051702,39.997517,0.70949996,6.1092477
"ONTARIO, CA","SAN FRANCISCO, CA",996,0.363,0.542,96,5.894403,4.564348,34.743988,0.98620003,6.295266
"ONTARIO, CA","SAN JOSE, CA",997,0.333,1.0,82,5.8081427,4.406719,33.73452,0.97800004,6.9077554
"ONTARIO, CA","SEATTLE, WA",998,0.956,0.776,139,6.8627577,4.934474,47.097443,0.71779996,6.6541524
"ONTARIO, CA","ST. LOUIS, MO",999,1.549,0.198,197,7.345365,5.2832036,53.954388,0.4797,5.288267
"ORLANDO, FL","PHILADELPHIA, PA",1000,0.861,2.23,127,6.7580943,4.8441873,45.671837,0.7443,7.709757
"ORLANDO, FL","PHOENIX, AZ",1001,1.849,0.575,177,7.5224004,5.17615,56.586506,0.3342,6.35437
"ORLANDO, FL","PITTSBURGH, PA",1002,0.834,0.797,148,6.7262335,4.9972124,45.242218,0.88089997,6.680855
"ORLANDO, FL","PORTLAND, OR",1003,2.537,0.326,190,7.8387375,5.247024,61.445805,0.311,5.786897
"ORLANDO, FL","PROVIDENCE, RI",1004,1.073,1.083,125,6.978214,4.828314,48.69547,0.4985,6.98749
"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,0.534,0.788,92,6.280396,4.5217886,39.443375,0.4062,6.669498
"ORLANDO, FL","RICHMOND, VA",1006,0.668,0.191,168,6.504288,5.123964,42.305763,0.4106,5.2522736
"ORLANDO, FL","ROCHESTER, NY",1007,1.034,0.308,131,6.9411902,4.8751974,48.180122,0.5394,5.7300997
"ORLANDO, FL","SACRAMENTO, CA",1008,2.412,0.195,211,7.7882113,5.351858,60.656235,0.262,5.273
"ORLANDO, FL","SALT LAKE CITY, UT",1009,1.93,0.401,184,7.565275,5.214936,57.233387,0.66870004,5.9939613
"ORLANDO, FL","SAN ANTONIO, TX",1010,1.041,0.271,162,6.947937,5.0875964,48.27383,0.4458,5.602119
"ORLANDO, FL","SAN DIEGO, CA",1011,2.151,0.326,202,7.673688,5.3082676,58.885487,0.2533,5.786897
"ORLANDO, FL","SAN FRANCISCO, CA",1012,2.446,0.64,270,7.8022094,5.598422,60.87447,0.4089,6.461468
"ORLANDO, FL","SAN JOSE, CA",1013,2.423,0.273,251,7.792762,5.525453,60.727135,0.2778,5.609472
"ORLANDO, FL","SANTA ANA, CA",1014,2.191,0.123,294,7.6921134,5.68358,59.16861,0.2992,4.8121843
"ORLANDO, FL","SEATTLE, WA",1015,2.555,0.535,198,7.8458076,5.288267,61.556698,0.2061,6.2822666
"ORLANDO, FL","ST. LOUIS, MO",1016,0.88,0.638,171,6.779922,5.1416636,45.967342,0.568,6.4583383
"ORLANDO, FL","SYRACUSE, NY",1017,1.053,0.505,121,6.9593987,4.7957907,48.43323,0.5542,6.2245584
"ORLANDO, FL","TOLEDO, OH",1018,0.921,0.141,115,6.82546,4.744932,46.586903,0.4277,4.94876
"ORLANDO, FL","WASHINGTON, DC",1019,0.758,1.876,131,6.6306834,4.8751974,43.96596,0.39259997,7.536897
"PHILADELPHIA, PA","PHOENIX, AZ",1020,2.076,0.648,282,7.6381984,5.641907,58.342075,0.4967,6.473891
"PHILADELPHIA, PA","PITTSBURGH, PA",1021,0.267,0.775,218,5.587249,5.3844953,31.21735,0.9878,6.652863
"PHILADELPHIA, PA","PORTLAND, ME",1022,0.365,0.152,220,5.8998976,5.3936276,34.808792,0.95699996,5.0238805
"PHILADELPHIA, PA","PORTLAND, OR",1023,2.412,0.128,362,7.7882113,5.891644,60.656235,0.35909998,4.8520303
"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,0.336,0.541,188,5.817111,5.236442,33.83878,0.6283,6.2934194
"PHILADELPHIA, PA","RICHMOND, VA",1025,0.198,0.15,291,5.288267,5.673323,27.965769,0.98620003,5.0106354
"PHILADELPHIA, PA","ROCHESTER, NY",1026,0.257,0.16,233,5.549076,5.4510384,30.792246,0.97080004,5.075174
"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1.928,0.194,290,7.5642385,5.669881,57.217705,0.7394,5.267858
"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2.371,0.465,316,7.771067,5.755742,60.389484,0.505,6.1420374
"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2.522,1.214,364,7.8328075,5.897154,61.352875,0.4138,7.101676
"PHILADELPHIA, PA","SANTA ANA, CA",1030,2.38,0.153,371,7.7748556,5.916202,60.44838,0.2481,5.030438
"PHILADELPHIA, PA","SARASOTA, FL",1031,0.958,0.053,172,6.8648477,5.1474943,47.126133,0.4969,3.9702919
"PHILADELPHIA, PA","SEATTLE, WA",1032,2.38,0.477,318,7.7748556,5.7620516,60.44838,0.59599996,6.1675167
"PHILADELPHIA, PA","ST. LOUIS, MO",1033,0.813,0.375,302,6.7007313,5.710427,44.8998,0.5743,5.926926
"PHILADELPHIA, PA","TAMPA, FL",1034,0.92,1.282,132,6.8243737,4.882802,46.572075,0.7576,7.1561766
"PHILADELPHIA, PA","WEST PALM BEACH, FL",1035,0.951,0.495,181,6.857514,5.198497,47.025497,0.85760003,6.204558
"PHOENIX, AZ","PITTSBURGH, PA",1036,1.814,0.28,258,7.5032897,5.5529594,56.299355,0.7368,5.6347895
"PHOENIX, AZ","PORTLAND, OR",1037,1.009,1.345,136,6.916715,4.912655,47.84095,0.371,7.2041492
"PHOENIX, AZ","PROVIDENCE, RI",1038,2.28,0.326,187,7.7319307,5.2311087,59.782753,0.48630002,5.786897
"PHOENIX, AZ","RENO, NV",1039,0.601,0.483,102,6.398595,4.624973,40.942017,0.5572,6.1800165
"PHOENIX, AZ","SACRAMENTO, CA",1040,0.647,0.928,114,6.4723463,4.7361984,41.891266,0.5894,6.8330317
"PHOENIX, AZ","SALT LAKE CITY, UT",1041,0.507,1.408,96,6.228511,4.564348,38.794346,0.41979998,7.2499256
"PHOENIX, AZ","SAN ANTONIO, TX",1042,0.843,0.376,148,6.736967,4.9972124,45.386726,0.6746,5.9295893
"PHOENIX, AZ","SAN DIEGO, CA",1043,0.304,1.937,68,5.7170277,4.2195077,32.684406,0.7581,7.568896
"PHOENIX, AZ","SAN FRANCISCO, CA",1044,0.651,1.671,109,6.4785094,4.691348,41.971085,0.38709998,7.4211774
"PHOENIX, AZ","SAN JOSE, CA",1045,0.621,1.411,113,6.431331,4.727388,41.36202,0.4042,7.2520537
"PHOENIX, AZ","SANTA ANA, CA",1046,0.338,0.44,152,5.8230457,5.0238805,33.90786,0.976,6.086775
"PHOENIX, AZ","SEATTLE, WA",1047,1.107,1.818,140,7.009409,4.9416423,49.131813,0.5037,7.505492
"PHOENIX, AZ","SPOKANE, WA",1048,1.021,0.254,132,6.928538,4.882802,48.004635,0.59669995,5.5373344
"PHOENIX, AZ","ST. LOUIS, MO",1049,1.262,0.738,163,7.140453,5.09375,50.98607,0.44799998,6.603944
"PHOENIX, AZ","TAMPA, FL",1050,1.79,0.346,192,7.4899707,5.2574954,56.09966,0.2722,5.846439
"PHOENIX, AZ","TULSA, OK",1051,0.935,0.248,159,6.8405466,5.0689044,46.79308,0.8311,5.5134287
"PHOENIX, AZ","WASHINGTON, DC",1052,1.96,0.461,312,7.5807,5.7430034,57.46701,0.32439998,6.133398
"PITTSBURGH, PA","SAN FRANCISCO, CA",1053,2.254,0.398,353,7.720462,5.866468,59.60553,0.71629995,5.986452
"PITTSBURGH, PA","SEATTLE, WA",1054,2.127,0.169,324,7.662468,5.7807436,58.713417,0.6832,5.1298985
"PITTSBURGH, PA","ST. LOUIS, MO",1055,0.554,0.175,269,6.317165,5.5947113,39.906574,0.5448,5.164786
"PITTSBURGH, PA","TAMPA, FL",1056,0.873,0.545,152,6.7719355,5.0238805,45.85911,0.8241,6.300786
"PITTSBURGH, PA","WASHINGTON, DC",1057,0.201,0.312,254,5.3033047,5.5373344,28.12504,0.9836,5.7430034
"PITTSBURGH, PA","WEST PALM BEACH, FL",1058,0.953,0.244,156,6.859615,5.049856,47.054317,0.8824,5.497168
"PORTLAND, ME","WASHINGTON, DC",1059,0.483,0.109,216,6.1800165,5.3752785,38.192604,0.90419996,4.691348
"PORTLAND, OR","RENO, NV",1060,0.444,0.61,72,6.0958247,4.276666,37.15908,0.7518,6.413459
"PORTLAND, OR","SACRAMENTO, CA",1061,0.479,1.088,83,6.1717005,4.4188404,38.089886,0.6722,6.9920964
"PORTLAND, OR","SALT LAKE CITY, UT",1062,0.63,0.784,110,6.4457197,4.7004805,41.547302,0.6401,6.664409
"PORTLAND, OR","SAN DIEGO, CA",1063,0.933,0.9,144,6.838405,4.9698133,46.763786,0.6628,6.802395
"PORTLAND, OR","SAN FRANCISCO, CA",1064,0.55,1.167,108,6.3099184,4.6821313,39.81507,0.6028,7.0621915
"PORTLAND, OR","SAN JOSE, CA",1065,0.569,1.626,99,6.3438807,4.59512,40.244823,0.6054,7.3938785
"PORTLAND, OR","SANTA ANA, CA",1066,0.859,0.616,148,6.755769,4.9972124,45.64041,0.8258,6.423247
"PORTLAND, OR","SEATTLE, WA",1067,0.129,0.577,129,4.8598123,4.8598123,23.617775,0.97099996,6.3578424
"PORTLAND, OR","SPOKANE, WA",1068,0.279,0.746,70,5.6312118,4.248495,31.710546,0.5714,6.6147256
"PORTLAND, OR","ST. LOUIS, MO",1069,1.71,0.2,236,7.4442487,5.463832,55.41684,0.516,5.2983174
"PORTLAND, OR","WASHINGTON, DC",1070,2.336,0.256,355,7.7561955,5.872118,60.15857,0.57919997,5.5451775
"PROVIDENCE, RI","SAN FRANCISCO, CA",1071,2.695,0.316,213,7.8991537,5.3612924,62.39663,0.26860002,5.755742
"PROVIDENCE, RI","ST. LOUIS, MO",1072,1.022,0.169,167,6.929517,5.117994,48.018204,0.3736,5.1298985
"PROVIDENCE, RI","TAMPA, FL",1073,1.137,0.543,131,7.0361485,4.8751974,49.507385,0.72059995,6.297109
"PROVIDENCE, RI","WASHINGTON, DC",1074,0.357,0.372,164,5.8777356,5.0998664,34.547775,0.9582,5.918894
"PROVIDENCE, RI","WEST PALM BEACH, FL",1075,1.149,0.148,154,7.046647,5.0369525,49.655235,0.683,4.9972124
"RALEIGH/DURHAM, NC","SAN FRANCISCO, CA",1076,2.4,0.266,312,7.783224,5.7430034,60.57858,0.1984,5.583496
"RALEIGH/DURHAM, NC","TAMPA, FL",1077,0.587,0.609,96,6.375025,4.564348,40.64094,0.4724,6.4118185
"RALEIGH/DURHAM, NC","WASHINGTON, DC",1078,0.227,0.449,149,5.42495,5.0039463,29.430084,0.4998,6.107023
"RENO, NV","SALT LAKE CITY, UT",1079,0.422,0.255,78,6.0450053,4.356709,36.542088,0.65830004,5.5412636
"RENO, NV","SAN DIEGO, CA",1080,0.488,0.416,98,6.1903152,4.5849676,38.320004,0.66290003,6.0306854
"RENO, NV","SAN FRANCISCO, CA",1081,0.192,0.262,81,5.2574954,4.394449,27.641258,0.9996,5.5683446
"RENO, NV","SAN JOSE, CA",1082,0.188,0.614,63,5.236442,4.1431346,27.420326,0.9306,6.419995
"RENO, NV","SANTA ANA, CA",1083,0.415,0.182,97,6.0282784,4.574711,36.34014,0.6112,5.2040067
"RENO, NV","SEATTLE, WA",1084,0.564,0.865,85,6.3350544,4.4426513,40.132915,0.495,6.7627296
"RENO, NV","SPOKANE, WA",1085,0.572,0.132,92,6.349139,4.5217886,40.31157,0.8761,4.882802
"ROCHESTER, NY","TAMPA, FL",1086,1.08,0.187,142,6.9847164,4.955827,48.786263,0.45529997,5.2311087
"ROCHESTER, NY","WASHINGTON, DC",1087,0.296,0.2,171,5.6903596,5.1416636,32.38019,0.7843,5.2983174
"SACRAMENTO, CA","SALT LAKE CITY, UT",1088,0.532,0.421,122,6.2766433,4.804021,39.39625,0.6663,6.042633
"SACRAMENTO, CA","SAN DIEGO, CA",1089,0.48,1.969,82,6.173786,4.406719,38.115635,0.9467,7.585281
"SACRAMENTO, CA","SANTA ANA, CA",1090,0.404,0.588,121,6.001415,4.7957907,36.01698,0.96839994,6.376727
"SACRAMENTO, CA","SEATTLE, WA",1091,0.605,1.111,104,6.4052286,4.644391,41.026955,0.5511,7.0130157
"SACRAMENTO, CA","SPOKANE, WA",1092,0.65,0.196,104,6.4769726,4.644391,41.951176,0.4784,5.278115
"SACRAMENTO, CA","WASHINGTON, DC",1093,2.369,0.19,389,7.770223,5.963579,60.37637,0.65120006,5.247024
"SALT LAKE CITY, UT","SAN ANTONIO, TX",1094,1.087,0.152,183,6.991177,5.209486,48.876556,0.6466,5.0238805
"SALT LAKE CITY, UT","SAN DIEGO, CA",1095,0.626,0.663,120,6.4393506,4.787492,41.465237,0.64769995,6.496775
"SALT LAKE CITY, UT","SAN FRANCISCO, CA",1096,0.599,0.748,129,6.395262,4.8598123,40.899372,0.5807,6.617403
"SALT LAKE CITY, UT","SAN JOSE, CA",1097,0.585,0.418,134,6.371612,4.89784,40.59744,0.742,6.0354815
"SALT LAKE CITY, UT","SANTA ANA, CA",1098,0.588,0.435,120,6.376727,4.787492,40.662647,0.9395,6.075346
"SALT LAKE CITY, UT","SEATTLE, WA",1099,0.689,0.974,110,6.535241,4.7004805,42.709377,0.6214,6.881411
"SALT LAKE CITY, UT","SPOKANE, WA",1100,0.546,0.198,102,6.302619,4.624973,39.723007,0.6329,5.288267
"SALT LAKE CITY, UT","TUCSON, AZ",1101,0.601,0.161,121,6.398595,4.7957907,40.942017,0.532,5.081404
"SALT LAKE CITY, UT","WASHINGTON, DC",1102,1.834,0.386,268,7.5142546,5.590987,56.464024,0.5858,5.9558372
"SAN ANTONIO, TX","SAN DIEGO, CA",1103,1.131,0.222,182,7.0308576,5.2040067,49.432957,0.4184,5.4026775
"SAN ANTONIO, TX","SAN FRANCISCO, CA",1104,1.482,0.184,205,7.301148,5.32301,53.306763,0.2571,5.214936
"SAN ANTONIO, TX","SEATTLE, WA",1105,1.776,0.21,194,7.482119,5.267858,55.982105,0.305,5.3471074
"SAN ANTONIO, TX","TULSA, OK",1106,0.483,0.133,122,6.1800165,4.804021,38.192604,0.7572,4.890349
"SAN ANTONIO, TX","WASHINGTON, DC",1107,1.377,0.375,227,7.2276626,5.42495,52.239105,0.4407,5.926926
"SAN DIEGO, CA","SAN FRANCISCO, CA",1108,0.447,2.754,86,6.1025586,4.454347,37.241222,0.4959,7.9208097
"SAN DIEGO, CA","SAN JOSE, CA",1109,0.417,2.338,89,6.0330863,4.4886365,36.39813,0.6664,7.757051
"SAN DIEGO, CA","SEATTLE, WA",1110,1.05,1.46,153,6.9565454,5.030438,48.393524,0.73330003,7.286192
"SAN DIEGO, CA","SPOKANE, WA",1111,1.027,0.152,147,6.934397,4.9904327,48.085865,0.5129,5.0238805
"SAN DIEGO, CA","TAMPA, FL",1112,2.091,0.234,207,7.6453977,5.332719,58.452106,0.2732,5.4553213
"SAN DIEGO, CA","TUCSON, AZ",1113,0.367,0.535,68,5.9053617,4.2195077,34.873295,0.9093,6.2822666
"SAN DIEGO, CA","WASHINGTON, DC",1114,2.256,0.638,386,7.721349,5.9558372,59.61923,0.4609,6.4583383
"SAN FRANCISCO, CA","SANTA ANA, CA",1115,0.372,1.539,115,5.918894,4.744932,35.033302,0.5813,7.338888
"SAN FRANCISCO, CA","SANTA BARBARA, CA",1116,0.262,0.321,122,5.5683446,4.804021,31.006462,0.9763,5.771441
"SAN FRANCISCO, CA","SEATTLE, WA",1117,0.678,2.133,120,6.5191474,4.787492,42.499283,0.6007,7.6652846
"SAN FRANCISCO, CA","SPOKANE, WA",1118,0.733,0.178,111,6.5971456,4.7095304,43.52233,0.7924,5.1817837
"SAN FRANCISCO, CA","TAMPA, FL",1119,2.395,0.331,246,7.7811384,5.5053315,60.546116,0.3036,5.8021183
"SAN FRANCISCO, CA","TUCSON, AZ",1120,0.752,0.184,126,6.6227365,4.836282,43.860638,0.4172,5.214936
"SAN FRANCISCO, CA","TULSA, OK",1121,1.466,0.095,212,7.2902927,5.3565865,53.14837,0.3092,4.553877
"SAN FRANCISCO, CA","WASHINGTON, DC",1122,2.421,1.434,518,7.791936,6.249975,60.714264,0.6749,7.268223
"SAN JOSE, CA","SANTA ANA, CA",1123,0.342,2.309,92,5.8348107,4.5217886,34.045017,0.5096,7.74457
