female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,yrsed,incomehi
0.0,0.0,0.0,45.54,0.0,0.0,1.0,0.0,9.8,9.64,4.5,1.15242,12.0,0.0
1.0,0.0,0.0,59.68,0.0,0.0,1.0,0.0,9.8,9.64,4.5,1.15242,16.0,0.0
0.0,0.0,0.0,58.32,0.0,0.0,1.0,0.0,9.8,9.64,4.5,1.15242,12.0,0.0
0.0,0.0,0.0,56.42,1.0,0.0,1.0,0.0,9.8,9.64,4.5,1.15242,16.0,0.0
0.0,0.0,0.0,62.2,1.0,0.0,1.0,0.0,9.8,9.64,4.5,1.15242,16.0,1.0
0.0,1.0,0.0,57.07,0.0,0.0,1.0,0.0,9.8,9.64,4.5,1.15242,15.0,0.0
1.0,0.0,0.0,52.86,0.0,0.0,1.0,0.0,9.8,9.64,4.5,1.15242,15.0,0.0
1.0,0.0,0.0,66.86,1.0,1.0,1.0,0.0,6.3,9.64,1.2,1.15242,17.0,1.0
1.0,0.0,0.0,44.6,0.0,0.0,1.0,0.0,10.7,9.64,0.5,1.15242,12.0,0.0
1.0,0.0,0.0,56.93,1.0,1.0,1.0,0.0,10.7,9.64,0.5,1.15242,15.0,1.0
1.0,0.0,0.0,54.12,0.0,0.0,1.0,0.0,10.7,9.64,0.5,1.15242,12.0,0.0
0.0,0.0,0.0,48.75,0.0,0.0,1.0,0.0,10.7,9.64,0.5,1.15242,12.0,0.0
0.0,0.0,0.0,58.16,0.0,0.0,1.0,0.0,10.7,9.64,0.5,1.15242,16.0,0.0
1.0,0.0,0.0,40.9,0.0,0.0,1.0,0.0,10.7,9.64,0.5,1.15242,12.0,0.0
0.0,0.0,0.0,60.96,0.0,0.0,1.0,0.0,10.7,9.64,0.5,1.15242,17.0,1.0
0.0,0.0,0.0,65.71,0.0,1.0,1.0,0.0,10.7,9.64,0.5,1.15242,15.0,0.0
1.0,0.0,0.0,53.73,0.0,0.0,1.0,0.0,10.7,9.64,0.5,1.15242,16.0,0.0
1.0,0.0,0.0,57.53,0.0,0.0,1.0,0.0,10.7,9.64,0.5,1.15242,16.0,0.0
0.0,0.0,0.0,63.12,1.0,1.0,1.0,0.0,10.7,9.64,0.5,1.15242,16.0,1.0
0.0,0.0,0.0,51.17,0.0,0.0,1.0,0.0,5.3,9.64,1.2,1.15242,12.0,0.0
0.0,0.0,0.0,61.45,0.0,0.0,1.0,0.0,5.3,9.64,1.2,1.15242,13.0,0.0
0.0,1.0,0.0,58.93,1.0,0.0,1.0,0.0,5.3,9.64,1.2,1.15242,15.0,0.0
1.0,0.0,0.0,55.98,0.0,1.0,1.0,0.0,5.3,9.64,1.2,1.15242,12.0,1.0
0.0,0.0,0.0,44.78,0.0,0.0,1.0,0.0,5.3,9.64,1.2,1.15242,12.0,0.0
0.0,0.0,0.0,49.25,0.0,0.0,1.0,0.0,5.3,9.64,1.2,1.15242,12.0,0.0
0.0,0.0,0.0,56.3,1.0,1.0,1.0,0.0,5.3,9.64,1.2,1.15242,12.0,1.0
1.0,0.0,0.0,65.68,0.0,0.0,0.0,0.0,7.0,9.64,0.1,1.15242,16.0,0.0
0.0,0.0,0.0,42.69,1.0,1.0,1.0,0.0,7.0,9.64,0.1,1.15242,16.0,0.0
1.0,0.0,0.0,63.82,1.0,1.0,1.0,0.0,7.0,9.64,0.1,1.15242,16.0,1.0
1.0,0.0,0.0,55.42,0.0,0.0,1.0,0.0,7.0,9.64,0.1,1.15242,12.0,1.0
0.0,0.0,0.0,48.71,0.0,0.0,1.0,0.0,7.0,9.64,0.1,1.15242,12.0,0.0
1.0,0.0,0.0,62.54,1.0,1.0,1.0,0.0,7.0,9.64,0.1,1.15242,16.0,1.0
1.0,0.0,0.0,62.97,0.0,1.0,1.0,0.0,7.0,9.64,0.1,1.15242,16.0,1.0
0.0,0.0,0.0,63.21,1.0,1.0,1.0,0.0,7.7,9.64,0.1,1.15242,16.0,0.0
0.0,1.0,0.0,38.2,0.0,0.0,0.0,0.0,7.7,9.64,0.1,1.15242,12.0,0.0
1.0,0.0,0.0,54.99,0.0,0.0,1.0,0.0,5.6,9.64,0.4,1.15242,15.0,0.0
1.0,0.0,0.0,62.68,0.0,0.0,1.0,0.0,5.6,9.64,0.4,1.15242,16.0,1.0
1.0,0.0,0.0,50.67,0.0,0.0,1.0,0.0,8.0,9.64,3.5,1.15242,14.0,1.0
1.0,0.0,0.0,53.36,0.0,0.0,1.0,0.0,8.0,9.64,3.5,1.15242,13.0,0.0
0.0,0.0,0.0,58.92,0.0,0.0,1.0,0.0,8.0,9.64,3.5,1.15242,17.0,1.0
0.0,0.0,0.0,55.75,0.0,0.0,1.0,0.0,8.0,9.64,3.5,1.15242,12.0,0.0
1.0,0.0,0.0,52.74,0.0,0.0,1.0,0.0,8.0,9.64,3.5,1.15242,12.0,0.0
0.0,0.0,0.0,56.02,0.0,0.0,1.0,0.0,8.0,9.64,3.5,1.15242,16.0,1.0
0.0,0.0,0.0,58.58,1.0,1.0,1.0,0.0,5.3,9.64,0.7,1.15242,16.0,1.0
0.0,0.0,1.0,48.55,0.0,0.0,1.0,0.0,5.3,9.64,0.7,1.15242,14.0,0.0
1.0,0.0,0.0,52.68,0.0,1.0,1.0,0.0,5.3,9.64,0.7,1.15242,14.0,0.0
1.0,0.0,1.0,57.9,0.0,0.0,1.0,0.0,5.3,9.64,0.7,1.15242,14.0,0.0
0.0,0.0,0.0,55.97,0.0,0.0,1.0,0.0,10.2,9.64,1.2,1.15242,16.0,0.0
0.0,0.0,0.0,58.87,0.0,0.0,1.0,0.0,10.2,9.64,1.2,1.15242,12.0,0.0
1.0,0.0,0.0,54.1,0.0,0.0,1.0,0.0,10.2,9.64,1.2,1.15242,12.0,0.0
0.0,0.0,0.0,40.23,0.0,0.0,1.0,0.0,10.2,9.64,1.2,1.15242,12.0,0.0
1.0,0.0,0.0,50.04,0.0,0.0,1.0,0.0,10.2,9.64,1.2,1.15242,12.0,0.0
0.0,0.0,0.0,58.25,1.0,0.0,0.0,0.0,4.4,9.64,0.3,1.15242,15.0,1.0
0.0,0.0,0.0,61.87,1.0,1.0,1.0,0.0,4.4,9.64,0.3,1.15242,16.0,1.0
0.0,0.0,0.0,67.62,1.0,1.0,1.0,0.0,4.4,9.64,0.3,1.15242,13.0,1.0
0.0,0.0,0.0,65.14,1.0,1.0,1.0,0.0,4.4,9.64,0.3,1.15242,16.0,0.0
0.0,1.0,0.0,58.41,1.0,1.0,1.0,0.0,4.4,9.64,0.3,1.15242,15.0,1.0
0.0,0.0,0.0,66.83,1.0,0.0,1.0,0.0,4.4,9.64,0.3,1.15242,16.0,1.0
1.0,1.0,0.0,53.96,1.0,0.0,1.0,0.0,4.4,9.64,0.3,1.15242,16.0,1.0
0.0,1.0,0.0,52.78,0.0,0.0,0.0,0.0,4.4,9.64,0.3,1.15242,16.0,1.0
1.0,0.0,0.0,52.65,1.0,0.0,0.0,0.0,8.7,9.64,2.0,1.15242,12.0,1.0
0.0,0.0,0.0,60.08,0.0,0.0,1.0,0.0,8.7,9.64,2.0,1.15242,15.0,0.0
0.0,0.0,0.0,55.59,0.0,0.0,0.0,0.0,8.7,9.64,2.0,1.15242,12.0,0.0
0.0,0.0,0.0,53.03,1.0,0.0,1.0,0.0,8.7,9.64,2.0,1.15242,16.0,1.0
1.0,0.0,0.0,40.78,0.0,0.0,1.0,0.0,8.7,9.64,2.0,1.15242,12.0,0.0
1.0,0.0,0.0,48.09,0.0,0.0,1.0,0.0,8.7,9.64,2.0,1.15242,12.0,0.0
0.0,0.0,0.0,41.73,0.0,0.0,0.0,0.0,8.7,9.64,2.0,1.15242,12.0,0.0
1.0,0.0,0.0,55.67,0.0,0.0,1.0,0.0,8.7,9.64,2.0,1.15242,15.0,0.0
0.0,0.0,0.0,55.23,0.0,0.0,1.0,0.0,8.7,9.64,2.0,1.15242,12.0,0.0
0.0,0.0,0.0,62.37,1.0,1.0,1.0,0.0,8.7,9.64,2.0,1.15242,15.0,0.0
1.0,0.0,0.0,60.96,0.0,0.0,0.0,0.0,8.7,9.64,2.0,1.15242,16.0,0.0
0.0,0.0,0.0,61.26,1.0,1.0,1.0,0.0,8.7,9.64,2.0,1.15242,16.0,1.0
1.0,0.0,0.0,60.92,0.0,0.0,1.0,0.0,8.7,9.64,2.0,1.15242,16.0,1.0
0.0,1.0,0.0,46.14,0.0,0.0,1.0,0.0,8.8,9.64,1.5,1.15242,12.0,0.0
0.0,0.0,0.0,50.28,1.0,0.0,1.0,0.0,8.8,9.64,1.5,1.15242,15.0,0.0
1.0,0.0,0.0,39.86,0.0,0.0,1.0,0.0,8.8,9.64,1.5,1.15242,12.0,0.0
0.0,0.0,0.0,59.11,1.0,1.0,1.0,0.0,8.8,9.64,1.5,1.15242,16.0,0.0
1.0,1.0,0.0,43.42,0.0,0.0,1.0,0.0,5.6,9.64,0.5,1.15242,15.0,0.0
1.0,1.0,0.0,49.07,0.0,0.0,1.0,0.0,5.6,9.64,0.5,1.15242,17.0,1.0
1.0,1.0,0.0,36.25,1.0,0.0,0.0,0.0,5.6,9.64,0.5,1.15242,12.0,1.0
0.0,1.0,0.0,48.39,0.0,0.0,1.0,0.0,5.6,9.64,0.5,1.15242,16.0,1.0
0.0,1.0,0.0,49.02,1.0,0.0,1.0,0.0,5.6,9.64,0.5,1.15242,16.0,0.0
1.0,1.0,0.0,38.09,0.0,0.0,1.0,0.0,5.6,9.64,0.5,1.15242,12.0,0.0
1.0,1.0,0.0,57.12,0.0,0.0,0.0,1.0,8.0,9.64,0.7,1.15242,16.0,0.0
0.0,0.0,0.0,62.44,1.0,1.0,1.0,1.0,8.0,9.64,0.7,1.15242,16.0,1.0
1.0,0.0,1.0,46.01,0.0,0.0,0.0,1.0,8.0,9.64,0.7,1.15242,12.0,0.0
1.0,0.0,0.0,57.55,1.0,0.0,1.0,1.0,8.0,9.64,0.7,1.15242,15.0,0.0
1.0,0.0,0.0,49.13,0.0,0.0,1.0,0.0,10.2,9.64,0.0,1.15242,12.0,0.0
1.0,0.0,0.0,50.73,0.0,0.0,1.0,0.0,10.2,9.64,0.0,1.15242,12.0,0.0
0.0,0.0,0.0,53.21,0.0,0.0,0.0,0.0,6.8,9.64,2.2,1.15242,15.0,0.0
1.0,0.0,0.0,57.22,0.0,0.0,1.0,0.0,6.8,9.64,2.2,1.15242,16.0,0.0
1.0,0.0,0.0,47.19,0.0,0.0,1.0,0.0,6.8,9.64,2.2,1.15242,13.0,0.0
0.0,0.0,0.0,36.37,0.0,0.0,0.0,0.0,6.8,9.64,2.2,1.15242,12.0,0.0
1.0,0.0,0.0,48.56,0.0,0.0,1.0,0.0,6.8,9.64,2.2,1.15242,12.0,0.0
1.0,0.0,0.0,49.44,1.0,1.0,1.0,0.0,6.8,9.64,2.2,1.15242,16.0,0.0
1.0,1.0,0.0,49.22,0.0,0.0,0.0,1.0,9.5,9.64,0.1,1.15242,13.0,0.0
0.0,1.0,0.0,59.67,0.0,0.0,0.0,1.0,9.5,9.64,0.1,1.15242,12.0,0.0
1.0,0.0,0.0,43.76,0.0,0.0,0.0,1.0,9.5,9.64,0.3,1.15242,12.0,0.0
0.0,0.0,0.0,54.24,0.0,0.0,0.0,1.0,9.5,9.64,0.3,1.15242,16.0,1.0
1.0,0.0,0.0,48.53,0.0,0.0,1.0,1.0,9.5,9.64,0.3,1.15242,17.0,0.0
1.0,0.0,0.0,50.14,0.0,0.0,1.0,0.0,12.6,9.64,5.2,1.15242,12.0,0.0
0.0,0.0,0.0,52.46,0.0,0.0,1.0,0.0,12.6,9.64,5.2,1.15242,12.0,0.0
1.0,0.0,0.0,44.76,0.0,0.0,0.0,0.0,12.6,9.64,5.2,1.15242,12.0,0.0
1.0,0.0,0.0,46.24,0.0,0.0,1.0,0.0,12.6,9.64,5.2,1.15242,12.0,0.0
0.0,0.0,0.0,58.78,1.0,1.0,1.0,0.0,12.6,9.64,5.2,1.15242,16.0,1.0
0.0,0.0,0.0,62.49,1.0,0.0,1.0,0.0,8.0,9.64,6.0,1.15242,16.0,1.0
0.0,0.0,0.0,43.65,0.0,0.0,1.0,0.0,8.0,9.64,6.0,1.15242,12.0,0.0
0.0,0.0,1.0,56.02,0.0,0.0,1.0,0.0,8.0,9.64,6.0,1.15242,15.0,0.0
1.0,0.0,0.0,59.93,0.0,0.0,1.0,0.0,8.0,9.64,6.0,1.15242,17.0,0.0
0.0,0.0,0.0,60.81,0.0,0.0,1.0,0.0,8.0,9.64,6.0,1.15242,16.0,1.0
1.0,0.0,0.0,56.28,0.0,0.0,1.0,0.0,8.0,9.64,6.0,1.15242,12.0,0.0
0.0,0.0,0.0,42.8,0.0,0.0,1.0,0.0,10.8,9.64,6.5,1.15242,14.0,0.0
1.0,0.0,0.0,65.05,0.0,0.0,1.0,0.0,10.8,9.64,6.5,1.15242,12.0,0.0
1.0,0.0,0.0,59.74,0.0,1.0,0.0,0.0,10.8,9.64,6.5,1.15242,16.0,0.0
1.0,0.0,0.0,46.78,0.0,0.0,1.0,0.0,10.8,9.64,6.5,1.15242,12.0,1.0
0.0,0.0,0.0,54.87,1.0,0.0,1.0,0.0,10.8,9.64,6.5,1.15242,16.0,1.0
0.0,0.0,0.0,49.11,0.0,0.0,1.0,0.0,10.8,9.64,6.5,1.15242,12.0,1.0
0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,10.8,9.64,6.5,1.15242,12.0,0.0
1.0,0.0,0.0,59.9,0.0,0.0,1.0,0.0,10.8,9.64,6.5,1.15242,15.0,0.0
0.0,0.0,0.0,58.23,0.0,0.0,1.0,0.0,10.8,9.64,6.5,1.15242,16.0,0.0
0.0,0.0,0.0,53.47,1.0,0.0,0.0,0.0,10.8,9.64,6.5,1.15242,16.0,0.0
0.0,0.0,0.0,58.06,0.0,0.0,1.0,0.0,9.5,9.64,2.0,1.15242,15.0,1.0
1.0,0.0,0.0,62.86,0.0,0.0,1.0,0.0,9.5,9.64,2.0,1.15242,16.0,0.0
1.0,0.0,0.0,52.93,0.0,0.0,1.0,0.0,9.5,9.64,2.0,1.15242,14.0,1.0
1.0,0.0,0.0,64.27,1.0,0.0,1.0,0.0,9.5,9.64,2.0,1.15242,18.0,1.0
1.0,0.0,1.0,51.6,0.0,0.0,1.0,0.0,9.5,9.64,2.0,1.15242,12.0,0.0
0.0,0.0,0.0,59.96,1.0,0.0,1.0,0.0,9.5,9.64,2.0,1.15242,14.0,1.0
0.0,0.0,0.0,60.44,0.0,0.0,1.0,0.0,5.3,9.64,0.5,1.15242,12.0,1.0
0.0,0.0,0.0,44.47,1.0,1.0,1.0,0.0,5.3,9.64,0.5,1.15242,15.0,1.0
0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,5.3,9.64,0.5,1.15242,13.0,0.0
0.0,0.0,0.0,59.56,1.0,1.0,1.0,0.0,5.3,9.64,0.5,1.15242,16.0,1.0
0.0,0.0,0.0,64.89,1.0,0.0,1.0,0.0,5.3,9.64,0.5,1.15242,13.0,1.0
0.0,0.0,0.0,58.24,0.0,0.0,1.0,0.0,5.3,9.64,0.5,1.15242,15.0,1.0
1.0,0.0,0.0,44.13,1.0,0.0,0.0,0.0,5.3,9.64,0.5,1.15242,17.0,0.0
0.0,0.0,0.0,62.2,1.0,0.0,1.0,0.0,5.3,9.64,0.5,1.15242,15.0,1.0
1.0,0.0,0.0,52.31,0.0,0.0,1.0,0.0,5.3,9.64,0.5,1.15242,12.0,0.0
1.0,0.0,0.0,49.06,1.0,1.0,1.0,0.0,5.3,9.64,0.5,1.15242,16.0,1.0
0.0,0.0,0.0,60.95,1.0,0.0,1.0,0.0,5.3,9.64,0.5,1.15242,15.0,1.0
1.0,0.0,0.0,55.98,0.0,0.0,1.0,0.0,5.3,9.64,0.5,1.15242,12.0,0.0
0.0,0.0,0.0,67.4,1.0,0.0,1.0,0.0,6.3,9.64,0.4,1.15242,17.0,0.0
0.0,0.0,0.0,59.34,0.0,0.0,1.0,0.0,6.3,9.64,0.4,1.15242,12.0,1.0
1.0,0.0,0.0,49.21,0.0,0.0,1.0,0.0,6.3,9.64,0.4,1.15242,14.0,0.0
1.0,0.0,0.0,58.2,0.0,0.0,1.0,0.0,6.3,9.64,0.4,1.15242,16.0,0.0
0.0,0.0,0.0,50.83,0.0,0.0,1.0,0.0,6.3,9.64,0.4,1.15242,13.0,0.0
1.0,0.0,0.0,42.16,0.0,0.0,1.0,1.0,8.0,9.64,1.0,1.15242,13.0,0.0
0.0,0.0,0.0,49.98,1.0,0.0,0.0,1.0,8.0,9.64,1.0,1.15242,12.0,0.0
1.0,0.0,0.0,61.47,0.0,0.0,1.0,1.0,8.0,9.64,1.0,1.15242,14.0,0.0
1.0,1.0,0.0,54.63,0.0,0.0,1.0,1.0,8.0,9.64,1.0,1.15242,13.0,0.0
1.0,1.0,0.0,32.52,1.0,0.0,0.0,1.0,8.0,9.64,1.0,1.15242,15.0,0.0
0.0,0.0,0.0,42.84,0.0,0.0,1.0,1.0,8.0,9.64,1.0,1.15242,12.0,1.0
1.0,1.0,0.0,51.08,0.0,0.0,0.0,1.0,8.0,9.64,1.0,1.15242,16.0,0.0
1.0,1.0,0.0,48.2,0.0,0.0,1.0,1.0,8.0,9.64,1.0,1.15242,14.0,0.0
1.0,1.0,0.0,42.19,0.0,0.0,0.0,1.0,8.0,9.64,1.0,1.15242,12.0,0.0
1.0,0.0,0.0,48.89,0.0,0.0,1.0,0.0,5.3,9.64,1.1,1.15242,12.0,0.0
0.0,0.0,1.0,42.82,0.0,0.0,1.0,0.0,5.3,9.64,1.1,1.15242,12.0,0.0
0.0,0.0,0.0,65.67,1.0,1.0,1.0,0.0,5.3,9.64,1.1,1.15242,15.0,1.0
0.0,0.0,0.0,61.87,1.0,1.0,0.0,0.0,4.4,9.64,0.1,1.15242,16.0,1.0
0.0,0.0,0.0,61.28,1.0,1.0,1.0,0.0,4.4,9.64,0.1,1.15242,17.0,1.0
0.0,0.0,0.0,62.18,0.0,1.0,1.0,0.0,4.4,9.64,0.1,1.15242,17.0,1.0
0.0,1.0,0.0,60.18,1.0,1.0,1.0,0.0,4.4,9.64,0.1,1.15242,16.0,1.0
1.0,0.0,0.0,36.59,0.0,0.0,1.0,0.0,4.4,9.64,0.1,1.15242,12.0,0.0
0.0,1.0,0.0,37.67,0.0,0.0,0.0,0.0,4.4,9.64,0.1,1.15242,12.0,0.0
1.0,0.0,1.0,61.75,0.0,0.0,0.0,0.0,4.4,9.64,0.1,1.15242,16.0,0.0
0.0,0.0,0.0,49.32,1.0,0.0,1.0,0.0,5.1,9.64,0.5,1.15242,17.0,1.0
0.0,0.0,0.0,53.33,0.0,0.0,1.0,0.0,5.1,9.64,0.5,1.15242,17.0,1.0
0.0,1.0,0.0,48.7,0.0,1.0,1.0,0.0,5.1,9.64,0.5,1.15242,13.0,1.0
1.0,0.0,0.0,66.23,0.0,0.0,1.0,0.0,5.1,9.64,0.5,1.15242,17.0,0.0
1.0,0.0,0.0,45.32,0.0,0.0,1.0,0.0,5.1,9.64,0.5,1.15242,12.0,0.0
0.0,0.0,0.0,58.17,0.0,0.0,1.0,0.0,6.6,9.64,2.0,1.15242,12.0,0.0
1.0,0.0,0.0,56.22,0.0,0.0,0.0,0.0,6.6,9.64,2.0,1.15242,13.0,1.0
1.0,0.0,0.0,65.19,0.0,1.0,1.0,0.0,6.6,9.64,2.0,1.15242,16.0,0.0
1.0,0.0,0.0,42.02,0.0,0.0,0.0,0.0,6.6,9.64,2.0,1.15242,12.0,0.0
0.0,0.0,0.0,44.86,0.0,0.0,1.0,0.0,6.6,9.64,2.0,1.15242,12.0,0.0
1.0,1.0,0.0,57.28,0.0,0.0,1.0,1.0,8.0,9.64,0.3,1.15242,13.0,0.0
0.0,1.0,0.0,35.44,0.0,0.0,0.0,1.0,8.0,9.64,0.3,1.15242,12.0,0.0
1.0,1.0,0.0,64.51,0.0,0.0,0.0,1.0,8.0,9.64,0.3,1.15242,15.0,0.0
0.0,1.0,0.0,42.0,0.0,0.0,1.0,1.0,8.0,9.64,0.3,1.15242,14.0,0.0
1.0,1.0,0.0,45.01,0.0,0.0,1.0,1.0,8.0,9.64,0.3,1.15242,13.0,0.0
1.0,1.0,0.0,49.95,0.0,0.0,0.0,0.0,7.6,9.64,0.1,1.15242,14.0,0.0
0.0,0.0,0.0,51.88,0.0,0.0,1.0,0.0,7.6,9.64,0.1,1.15242,12.0,1.0
0.0,0.0,0.0,45.76,0.0,0.0,1.0,0.0,7.6,9.64,0.1,1.15242,17.0,0.0
0.0,1.0,0.0,41.94,0.0,0.0,1.0,0.0,7.6,9.64,0.1,1.15242,15.0,0.0
1.0,0.0,0.0,64.53,0.0,0.0,1.0,0.0,7.6,9.64,0.1,1.15242,15.0,1.0
0.0,0.0,0.0,66.52,0.0,0.0,0.0,0.0,6.7,10.04,1.5,1.12702,16.0,0.0
1.0,0.0,0.0,53.08,0.0,0.0,0.0,0.0,6.7,10.04,1.5,1.12702,12.0,1.0
0.0,0.0,0.0,54.76,0.0,1.0,1.0,0.0,6.7,10.04,1.5,1.12702,16.0,1.0
1.0,0.0,0.0,54.52,0.0,0.0,1.0,0.0,6.7,10.04,1.5,1.12702,16.0,0.0
1.0,0.0,0.0,47.02,1.0,0.0,1.0,0.0,6.7,10.04,1.5,1.12702,13.0,0.0
0.0,0.0,0.0,62.03,1.0,1.0,1.0,0.0,5.6,10.04,0.5,1.12702,15.0,1.0
1.0,0.0,0.0,62.44,1.0,1.0,1.0,0.0,5.6,10.04,0.5,1.12702,17.0,1.0
0.0,0.0,0.0,57.51,1.0,1.0,1.0,0.0,5.6,10.04,0.5,1.12702,14.0,0.0
0.0,0.0,0.0,56.17,1.0,1.0,0.0,0.0,5.6,10.04,0.5,1.12702,13.0,1.0
1.0,0.0,0.0,44.63,1.0,1.0,1.0,0.0,5.6,10.04,0.5,1.12702,13.0,1.0
1.0,0.0,0.0,47.9,0.0,0.0,1.0,0.0,4.8,10.04,1.0,1.12702,12.0,0.0
0.0,0.0,0.0,56.72,0.0,0.0,0.0,0.0,4.8,10.04,1.0,1.12702,14.0,1.0
0.0,0.0,0.0,52.33,0.0,0.0,1.0,0.0,4.8,10.04,1.0,1.12702,12.0,0.0
0.0,0.0,1.0,49.76,0.0,0.0,1.0,0.0,4.8,10.04,1.0,1.12702,12.0,0.0
0.0,0.0,0.0,62.38,0.0,0.0,0.0,0.0,4.8,10.04,1.0,1.12702,16.0,0.0
0.0,0.0,0.0,62.52,0.0,0.0,1.0,0.0,6.2,10.04,1.5,1.12702,15.0,1.0
1.0,0.0,1.0,53.86,0.0,0.0,1.0,0.0,6.2,10.04,1.5,1.12702,15.0,0.0
0.0,0.0,0.0,58.79,0.0,0.0,1.0,0.0,6.2,10.04,1.5,1.12702,15.0,0.0
0.0,0.0,1.0,41.54,0.0,0.0,1.0,0.0,7.4,10.04,4.5,1.12702,12.0,1.0
0.0,0.0,0.0,58.51,0.0,0.0,0.0,0.0,5.6,10.04,0.4,1.12702,14.0,0.0
1.0,0.0,0.0,49.7,0.0,0.0,1.0,0.0,7.8,10.04,0.7,1.12702,15.0,0.0
1.0,0.0,0.0,46.87,0.0,0.0,1.0,0.0,7.8,10.04,0.7,1.12702,12.0,0.0
1.0,0.0,0.0,50.67,1.0,0.0,1.0,0.0,7.8,10.04,0.7,1.12702,12.0,0.0
1.0,0.0,0.0,49.24,0.0,0.0,1.0,0.0,7.8,10.04,0.7,1.12702,12.0,0.0
0.0,1.0,0.0,54.94,0.0,0.0,0.0,0.0,7.7,10.04,0.7,1.12702,16.0,1.0
0.0,1.0,0.0,41.19,1.0,1.0,1.0,0.0,7.7,10.04,0.7,1.12702,16.0,1.0
1.0,1.0,0.0,58.81,0.0,0.0,1.0,0.0,7.7,10.04,0.7,1.12702,14.0,0.0
1.0,1.0,0.0,44.04,0.0,0.0,1.0,0.0,7.7,10.04,0.7,1.12702,12.0,0.0
1.0,1.0,0.0,47.96,1.0,1.0,1.0,0.0,7.7,10.04,0.5,1.12702,16.0,0.0
1.0,0.0,0.0,47.35,0.0,0.0,0.0,0.0,7.7,10.04,0.5,1.12702,16.0,1.0
0.0,0.0,0.0,60.95,1.0,1.0,1.0,0.0,7.7,10.04,0.5,1.12702,17.0,1.0
1.0,0.0,0.0,55.98,1.0,0.0,0.0,0.0,7.7,10.04,0.5,1.12702,15.0,1.0
0.0,0.0,0.0,69.3,1.0,0.0,1.0,0.0,7.7,10.04,0.5,1.12702,18.0,1.0
0.0,0.0,0.0,62.83,0.0,0.0,1.0,0.0,6.9,10.04,1.0,1.12702,14.0,0.0
0.0,0.0,0.0,62.55,0.0,0.0,0.0,0.0,6.9,10.04,1.0,1.12702,12.0,0.0
1.0,0.0,0.0,58.61,0.0,0.0,1.0,0.0,6.7,10.04,1.2,1.12702,15.0,1.0
1.0,0.0,0.0,57.54,0.0,1.0,1.0,0.0,6.7,10.04,1.2,1.12702,16.0,1.0
0.0,0.0,0.0,60.67,0.0,1.0,1.0,0.0,6.7,10.04,1.2,1.12702,13.0,1.0
0.0,0.0,0.0,68.44,1.0,1.0,0.0,0.0,6.7,10.04,0.1,1.12702,12.0,0.0
1.0,0.0,1.0,64.6,1.0,0.0,0.0,0.0,6.7,10.04,0.1,1.12702,16.0,1.0
1.0,0.0,0.0,68.78,1.0,1.0,0.0,0.0,6.7,10.04,0.1,1.12702,17.0,1.0
1.0,0.0,0.0,48.85,0.0,1.0,1.0,0.0,5.9,10.04,1.5,1.12702,12.0,1.0
1.0,0.0,0.0,64.08,0.0,0.0,0.0,0.0,5.9,10.04,1.5,1.12702,14.0,1.0
1.0,0.0,0.0,62.92,1.0,1.0,1.0,0.0,5.9,10.04,1.5,1.12702,16.0,1.0
0.0,0.0,0.0,65.05,1.0,1.0,1.0,0.0,5.9,10.04,1.5,1.12702,16.0,1.0
1.0,0.0,0.0,55.04,1.0,0.0,1.0,0.0,5.9,10.04,1.5,1.12702,16.0,1.0
0.0,0.0,0.0,58.02,1.0,0.0,1.0,0.0,5.9,10.04,1.5,1.12702,13.0,1.0
1.0,0.0,0.0,54.84,1.0,1.0,1.0,0.0,5.9,10.04,1.5,1.12702,16.0,1.0
1.0,1.0,0.0,38.11,0.0,0.0,1.0,1.0,9.1,10.04,0.3,1.12702,12.0,0.0
1.0,1.0,0.0,36.38,0.0,0.0,0.0,1.0,9.1,10.04,0.3,1.12702,12.0,0.0
1.0,0.0,1.0,37.34,0.0,0.0,0.0,1.0,9.1,10.04,0.3,1.12702,12.0,0.0
0.0,1.0,0.0,48.32,0.0,0.0,1.0,1.0,9.1,10.04,0.3,1.12702,16.0,0.0
1.0,1.0,0.0,35.66,0.0,0.0,1.0,1.0,9.1,10.04,0.3,1.12702,13.0,0.0
1.0,1.0,0.0,39.88,0.0,0.0,1.0,1.0,9.1,10.04,0.3,1.12702,12.0,1.0
0.0,0.0,1.0,61.83,1.0,0.0,0.0,0.0,5.6,10.04,0.0,1.12702,14.0,0.0
1.0,0.0,0.0,53.47,1.0,0.0,0.0,0.0,4.8,10.04,1.5,1.12702,16.0,1.0
0.0,0.0,0.0,61.44,1.0,0.0,1.0,0.0,4.8,10.04,1.5,1.12702,18.0,1.0
1.0,0.0,0.0,63.75,0.0,0.0,1.0,0.0,4.8,10.04,1.5,1.12702,12.0,0.0
1.0,0.0,0.0,56.13,0.0,0.0,1.0,0.0,4.8,10.04,1.5,1.12702,15.0,0.0
0.0,0.0,0.0,67.11,1.0,1.0,1.0,0.0,4.8,10.04,1.5,1.12702,16.0,0.0
0.0,0.0,0.0,57.2,0.0,0.0,1.0,0.0,4.8,10.04,1.5,1.12702,16.0,1.0
